3575.000000;3049.184739;26.870121;
3432.000000;2927.217349;26.547679;
2948.000000;2772.554217;27.459048;
3065.920000;2883.456386;27.788557;
3039.000000;2925.867470;27.208101;
3099.780000;2984.384819;27.371349;
2954.000000;2924.570281;27.058292;
3042.620000;3012.307390;27.301816;
2902.000000;2868.212851;27.017148;
2902.000000;2868.212851;27.017148;
3292.000000;3042.947791;27.053603;
3160.320000;2921.229880;26.728960;
2894.000000;2870.004016;27.163276;
2807.180000;2783.903896;26.918807;
3020.000000;3002.028112;27.056406;
3020.000000;3002.028112;27.056406;
3038.000000;2834.056225;27.290644;
3038.000000;2834.056225;27.290644;
3054.000000;2890.048193;27.688913;
3084.540000;2918.948675;27.771980;
2917.000000;2937.722892;27.170025;
2887.830000;2908.345663;27.088515;
2712.000000;2790.919679;27.193575;
2766.240000;2846.738072;27.356736;
3388.000000;3042.329317;26.900184;
3354.120000;3011.906024;26.819483;
3015.000000;2928.301205;26.923348;
3075.300000;2986.867229;27.084889;
3104.000000;2919.461847;27.112870;
3010.880000;2831.877992;26.868855;
3393.000000;2956.642570;26.911909;
3359.070000;2927.076145;26.831174;
2462.000000;2621.269076;28.019770;
2511.240000;2673.694458;28.187888;
3319.000000;2952.052209;27.019478;
3219.430000;2863.490643;26.776302;
2937.000000;2913.618474;27.149759;
2937.000000;2913.618474;27.149759;
3382.000000;2931.799197;26.919208;
3551.100000;3078.389157;27.322996;
3218.000000;2972.542169;27.295101;
3218.000000;2972.542169;27.295101;
3036.000000;2921.172691;27.266099;
2914.560000;2804.325783;26.938906;
3222.000000;2916.851406;27.244263;
3125.340000;2829.345863;26.999064;
3100.000000;2887.285141;26.896200;
3162.000000;2945.030843;27.057577;
2652.000000;2668.710843;27.814968;
2784.600000;2802.146386;28.232192;
2939.000000;2840.987952;27.342416;
2968.390000;2869.397831;27.424443;
3031.000000;2863.867470;27.413821;
3061.310000;2892.506145;27.496063;
3197.000000;2930.493976;26.900825;
3133.060000;2871.884096;26.739420;
3104.000000;2990.698795;27.283644;
3041.920000;2930.884819;27.119943;
2960.000000;2834.863454;26.998372;
2871.200000;2749.817550;26.755386;
2900.000000;2849.694779;27.153044;
2813.000000;2764.203936;26.908666;
2841.000000;2847.473896;26.938713;
2869.410000;2875.948635;27.019529;
3051.000000;2845.698795;27.127638;
3081.510000;2874.155783;27.209021;
2761.000000;2745.473896;27.637696;
2733.390000;2718.019157;27.554783;
3102.000000;2984.787149;27.128669;
3008.940000;2895.243534;26.884511;
2824.000000;2834.586345;27.257501;
2965.200000;2976.315663;27.666364;
2853.000000;2795.084337;27.550594;
2853.000000;2795.084337;27.550594;
3228.000000;2785.526104;27.456186;
3131.160000;2701.960321;27.209081;
3150.000000;2912.767068;26.948072;
3087.000000;2854.511727;26.786383;
3048.000000;2880.678715;27.444675;
2956.560000;2794.258353;27.197673;
3534.000000;3072.738956;26.785235;
3569.340000;3103.466345;26.865591;
3182.000000;2938.534137;26.882449;
3118.360000;2879.763454;26.721155;
3294.000000;3012.204819;27.038894;
3162.240000;2891.716627;26.714427;
3377.000000;3086.160643;26.832172;
3343.230000;3055.299036;26.751676;
2968.000000;2888.092369;27.287412;
3086.720000;3003.616064;27.614861;
3086.000000;2837.172691;27.161738;
2993.420000;2752.057510;26.917282;
2969.000000;2915.160643;27.265182;
2969.000000;2915.160643;27.265182;
3250.000000;2926.441767;27.217590;
3347.500000;3014.235020;27.462548;
3194.000000;2846.405622;27.155161;
3098.180000;2761.013454;26.910764;
3279.000000;2987.341365;27.263503;
3377.370000;3076.961606;27.508875;
2939.000000;2845.710843;27.607649;
2850.830000;2760.339518;27.359180;
2971.000000;2777.429719;27.283263;
2852.160000;2666.332530;26.955864;
2905.000000;2856.148594;27.453930;
2934.050000;2884.710080;27.536292;
2743.000000;2822.915663;27.622084;
2660.710000;2738.228193;27.373485;
3329.000000;3020.293173;27.081692;
3195.840000;2899.481446;26.756712;
2875.000000;2850.425703;27.159900;
2760.000000;2736.408675;26.833981;
3082.000000;3016.273092;27.142299;
3112.820000;3046.435823;27.223725;
3317.000000;3037.453815;27.258617;
3217.490000;2946.330201;27.013290;
2679.000000;2679.433735;27.941883;
2812.950000;2813.405422;28.361011;
3311.000000;3016.080321;27.049480;
3311.000000;3016.080321;27.049480;
3064.000000;2801.265060;27.569514;
3033.360000;2773.252410;27.486806;
3337.000000;3027.626506;27.234487;
3503.850000;3179.007831;27.643004;
3045.000000;2902.092369;27.055953;
3197.250000;3047.196988;27.461792;
3190.000000;2954.807229;27.075968;
3062.400000;2836.614940;26.751056;
3271.000000;2881.224900;27.040518;
3303.710000;2910.037149;27.121640;
2912.000000;2910.397590;26.813679;
2912.000000;2910.397590;26.813679;
3138.000000;2895.497992;27.068916;
3232.140000;2982.362932;27.312536;
3014.000000;2918.871486;26.966482;
2893.440000;2802.116627;26.642884;
2820.000000;2766.297189;27.757235;
2876.400000;2821.623133;27.923779;
3171.000000;2934.421687;26.899758;
3234.420000;2993.110120;27.061157;
3340.000000;3074.192771;26.862670;
3373.400000;3104.934699;26.943258;
3185.000000;2875.550201;27.139018;
3248.700000;2933.061205;27.301852;
2822.000000;2730.530120;27.507969;
2878.440000;2785.140723;27.673017;
3259.000000;3065.795181;27.285873;
3161.230000;2973.821325;27.040300;
2920.000000;2917.433735;27.232294;
2832.400000;2829.910723;26.987203;
3629.000000;3056.473896;27.088221;
3810.450000;3209.297590;27.494544;
3220.000000;2988.168675;27.209276;
3220.000000;2988.168675;27.209276;
3089.000000;2898.441767;27.201243;
2996.330000;2811.488514;26.956432;
3197.000000;3060.236948;27.052530;
3260.940000;3121.441687;27.214846;
3180.000000;2868.240964;26.899227;
3116.400000;2810.876145;26.737832;
3222.000000;2969.445783;27.185488;
3093.120000;2850.667952;26.859262;
3159.000000;2867.538153;27.414702;
3159.000000;2867.538153;27.414702;
2820.000000;2624.975904;28.150743;
2763.600000;2572.476386;27.981838;
3058.000000;2828.803213;27.267269;
2935.680000;2715.651084;26.940061;
3031.000000;2990.248996;26.840578;
3182.550000;3139.761446;27.243186;
3091.000000;2842.570281;27.167075;
3121.910000;2870.995984;27.248576;
3433.000000;3076.048193;26.945724;
3604.650000;3229.850602;27.349909;
3099.000000;2724.847390;27.883369;
3191.970000;2806.592811;28.134320;
3441.000000;3082.879518;27.142440;
3303.360000;2959.564337;26.816731;
3120.000000;2990.265060;27.160521;
3120.000000;2990.265060;27.160521;
3305.000000;3028.329317;26.981912;
3371.100000;3088.895904;27.143804;
3122.000000;2926.317269;27.084322;
3122.000000;2926.317269;27.084322;
3391.000000;2945.168675;27.066820;
3323.180000;2886.265301;26.904419;
3096.000000;2851.779116;27.025330;
3126.960000;2880.296908;27.106406;
2771.000000;2834.349398;27.343392;
2660.160000;2720.975422;27.015271;
3479.000000;3059.216867;27.039863;
3548.580000;3120.401205;27.202102;
2995.000000;2989.357430;27.124949;
3024.950000;3019.251004;27.206323;
3199.000000;2949.566265;26.870337;
3230.990000;2979.061928;26.950948;
3058.000000;3004.277108;26.888704;
3088.580000;3034.319880;26.969370;
3349.000000;3105.160643;26.963425;
3382.490000;3136.212249;27.044315;
3461.000000;2990.393574;27.092773;
3461.000000;2990.393574;27.092773;
3155.000000;2949.875502;27.142482;
3028.800000;2831.880482;26.816772;
2663.000000;2793.044177;27.631664;
2609.740000;2737.183293;27.465874;
2909.000000;2847.979920;27.091076;
2821.730000;2762.540522;26.847256;
3148.000000;2836.236948;27.477076;
3085.040000;2779.512209;27.312214;
3049.000000;2916.686747;26.935527;
3140.470000;3004.187349;27.177947;
3251.000000;2990.742972;27.277453;
3413.550000;3140.280120;27.686615;
3182.000000;2994.253012;26.818884;
3182.000000;2994.253012;26.818884;
3029.000000;2899.317269;27.248033;
2907.840000;2783.344578;26.921057;
3261.000000;2994.502008;27.117786;
3391.440000;3114.282088;27.443199;
2899.000000;2789.963855;27.520941;
2783.040000;2678.365301;27.190690;
3034.000000;2889.116466;26.986449;
2942.980000;2802.442972;26.743571;
3391.000000;3044.610442;26.945060;
3492.730000;3135.948755;27.187565;
3399.000000;2997.871486;26.982989;
3297.030000;2907.935341;26.740142;
2842.000000;2696.489960;27.951023;
2728.320000;2588.630361;27.615611;
2729.000000;2592.875502;28.035260;
2838.160000;2696.590522;28.371683;
3118.000000;2886.574297;27.029124;
3118.000000;2886.574297;27.029124;
3434.000000;3093.935743;26.796168;
3468.340000;3124.875100;26.876557;
3275.000000;3053.759036;27.172717;
3438.750000;3206.446988;27.580308;
2934.000000;3001.096386;27.215821;
2875.320000;2941.074458;27.052526;
3190.000000;2943.305221;27.226623;
3126.200000;2884.439116;27.063263;
2696.000000;2726.301205;27.566429;
2642.080000;2671.775181;27.401030;
3336.000000;2934.112450;27.274893;
3202.560000;2816.747952;26.947594;
2968.000000;2726.819277;27.533769;
3086.720000;2835.892048;27.864174;
3167.000000;2955.216867;26.987800;
3198.670000;2984.769036;27.068763;
2692.000000;2577.236948;28.206279;
2638.160000;2525.692209;28.037041;
3521.000000;3076.734940;27.039588;
3415.370000;2984.432892;26.796232;
3415.000000;3077.807229;26.975913;
3551.600000;3200.919518;27.299624;
3262.000000;2922.004016;26.864040;
3262.000000;2922.004016;26.864040;
2868.000000;2832.586345;27.347806;
3011.400000;2974.215663;27.758023;
2855.000000;2903.847390;26.978486;
2855.000000;2903.847390;26.978486;
3096.000000;2981.907631;26.891102;
3188.880000;3071.364859;27.133122;
3164.000000;2919.502008;26.983648;
3164.000000;2919.502008;26.983648;
2467.000000;2563.040161;28.232537;
2590.350000;2691.192169;28.656025;
3203.000000;3025.481928;27.244954;
3267.060000;3085.991566;27.408423;
2823.000000;2835.827309;27.197041;
2935.920000;2949.260402;27.523406;
3400.000000;3052.445783;27.108944;
3434.000000;3082.970241;27.190271;
3117.000000;2873.329317;27.143199;
3148.170000;2902.062610;27.224628;
3223.000000;2913.626506;27.131983;
3190.770000;2884.490241;27.050587;
2932.000000;2825.730924;27.271207;
2990.640000;2882.245542;27.434834;
3145.000000;2908.160643;27.127844;
3207.900000;2966.323855;27.290611;
3031.000000;2952.903614;27.068305;
3000.690000;2923.374578;26.987100;
2687.000000;2736.385542;27.566300;
2794.480000;2845.840964;27.897096;
3073.000000;2893.827309;27.054342;
3165.190000;2980.642129;27.297831;
3231.000000;3045.574297;26.971048;
3166.380000;2984.662811;26.809222;
2921.000000;2919.526104;27.213737;
3008.630000;3007.111888;27.458661;
3204.000000;3031.373494;27.041851;
3204.000000;3031.373494;27.041851;
3054.000000;2990.514056;27.169430;
2962.380000;2900.798635;26.924905;
3336.000000;2968.457831;26.975082;
3502.800000;3116.880723;27.379708;
2844.000000;2829.859438;27.254707;
2844.000000;2829.859438;27.254707;
3031.000000;2965.220884;27.231698;
2970.380000;2905.916466;27.068308;
3309.000000;3040.839357;26.967754;
3309.000000;3040.839357;26.967754;
3257.000000;2927.919679;26.843008;
3126.720000;2810.802892;26.520892;
2498.000000;2546.056225;28.194993;
2622.900000;2673.359036;28.617918;
3256.000000;3002.791165;27.241921;
3288.560000;3032.819076;27.323646;
3026.000000;2880.441767;27.358985;
3147.040000;2995.659438;27.687293;
3001.000000;2784.698795;27.204758;
2940.980000;2729.004819;27.041530;
2771.000000;2672.863454;27.809502;
2798.710000;2699.592088;27.892930;
3159.000000;2967.060241;27.285197;
3127.410000;2937.389639;27.203342;
3331.000000;3001.397590;27.031457;
3464.240000;3121.453494;27.355835;
2934.000000;2769.879518;27.289584;
3022.020000;2852.975904;27.535190;
2792.000000;2739.385542;27.729315;
2903.680000;2848.960964;28.062066;
3231.000000;2961.485944;27.055899;
3166.380000;2902.256225;26.893563;
2976.000000;2850.971888;27.270347;
3065.280000;2936.501044;27.515780;
2850.000000;2755.799197;27.670712;
2764.500000;2673.125221;27.421676;
2995.000000;2785.393574;27.396695;
2965.050000;2757.539639;27.314505;
3255.000000;2931.441767;27.208968;
3124.800000;2814.184096;26.882460;
3490.000000;3081.469880;26.812699;
3455.100000;3050.655181;26.732261;
3254.000000;2860.465863;27.339988;
3156.380000;2774.651888;27.093928;
3334.000000;2936.265060;27.170205;
3500.700000;3083.078313;27.577758;
3332.000000;2977.016064;26.809700;
3465.280000;3096.096707;27.131416;
2666.000000;2833.518072;27.111371;
2719.320000;2890.188434;27.274039;
2963.000000;2859.329317;27.631289;
2903.740000;2802.142731;27.465501;
3333.000000;3005.923695;26.983409;
3233.010000;2915.745984;26.740558;
3305.000000;2968.429719;27.213952;
3371.100000;3027.798313;27.377235;
3271.000000;2867.345382;27.325911;
3336.420000;2924.692289;27.489867;
3418.000000;2991.586345;27.283944;
3349.640000;2931.754618;27.120241;
3039.000000;2868.253012;27.235548;
2978.220000;2810.887952;27.072135;
3229.000000;3098.947791;26.934389;
3132.130000;3005.979357;26.691979;
2777.000000;2763.710843;27.401942;
2665.920000;2653.162410;27.073118;
3290.000000;2914.072289;26.997989;
3257.100000;2884.931566;26.916995;
2848.000000;2988.915663;26.935385;
2933.440000;3078.583133;27.177803;
3180.000000;2936.959839;27.057353;
3084.600000;2848.851044;26.813837;
3310.000000;2932.987952;26.805414;
3442.400000;3050.307470;27.127079;
3328.000000;3028.502008;27.152660;
3228.160000;2937.646948;26.908286;
3370.000000;2972.008032;27.095190;
3538.500000;3120.608434;27.501618;
2887.000000;2899.429719;27.148024;
2771.520000;2783.452530;26.822248;
2570.000000;2678.811245;27.561465;
2544.300000;2652.023133;27.478781;
3304.000000;3087.084337;27.050106;
3370.080000;3148.826024;27.212407;
2905.000000;2867.722892;27.030176;
2846.900000;2810.368434;26.867995;
3233.000000;3000.594378;27.077022;
3200.670000;2970.588434;26.995791;
2891.000000;2857.847390;27.169725;
2948.820000;2915.004337;27.332744;
3295.000000;3037.076305;27.133498;
3327.950000;3067.447068;27.214898;
3017.000000;2617.915663;28.603838;
2896.320000;2513.199036;28.260592;
3120.000000;2906.534137;27.213693;
3244.800000;3022.795502;27.540257;
2810.000000;2886.959839;26.815220;
2866.200000;2944.699036;26.976111;
2726.000000;2790.746988;27.414820;
2835.040000;2902.376867;27.743798;
3406.000000;3058.751004;26.853271;
3576.300000;3211.688554;27.256070;
3155.000000;3050.510040;26.972120;
3091.900000;2989.499839;26.810287;
2936.000000;2788.935743;27.648573;
2818.560000;2677.378313;27.316790;
3202.000000;2962.827309;27.259474;
3073.920000;2844.314217;26.932360;
2738.000000;2675.726908;27.847327;
2792.760000;2729.241446;28.014411;
3222.000000;2938.273092;27.352255;
3254.220000;2967.655823;27.434312;
2719.000000;2729.959839;27.627516;
2773.380000;2784.559036;27.793281;
3026.000000;2905.020080;27.385748;
3086.520000;2963.120482;27.550063;
3267.000000;2972.570281;26.904453;
3365.010000;3061.747390;27.146593;
3286.000000;3007.526104;26.861101;
3351.720000;3067.676627;27.022267;
2925.000000;2938.502008;27.117963;
2983.500000;2997.272048;27.280670;
2925.000000;2792.622490;27.229077;
3071.250000;2932.253614;27.637513;
3087.000000;3059.353414;26.815520;
2963.520000;2936.979277;26.493734;
3330.000000;2995.216867;27.072383;
3330.000000;2995.216867;27.072383;
3221.000000;2895.124498;27.018462;
3188.790000;2866.173253;26.937407;
2996.000000;2821.184739;27.255240;
3115.840000;2934.032129;27.582303;
2858.000000;2904.361446;27.078561;
2972.320000;3020.535904;27.403503;
2513.000000;2620.084337;28.200720;
2487.870000;2593.883494;28.116117;
2536.000000;2601.208835;28.102421;
2586.720000;2653.233012;28.271036;
3088.000000;2883.164659;27.029876;
3180.640000;2969.659598;27.273145;
3078.000000;2884.429719;26.971093;
3016.440000;2826.741124;26.809267;
2912.000000;2755.453815;27.336721;
2941.120000;2783.008353;27.418731;
3005.000000;2859.253012;27.308189;
2944.900000;2802.067952;27.144340;
2920.000000;2855.220884;27.409869;
3036.800000;2969.429719;27.738787;
3370.000000;2915.514056;27.153948;
3403.700000;2944.669197;27.235410;
3361.000000;2916.767068;26.895979;
3529.050000;3062.605422;27.299419;
3105.000000;2994.566265;26.937679;
3011.850000;2904.729277;26.695240;
4378.000000;3078.887550;26.783122;
4202.880000;2955.732048;26.461724;
3058.000000;2910.746988;27.148925;
3119.160000;2968.961928;27.311818;
3446.000000;2993.220884;27.147531;
3411.540000;2963.288675;27.066088;
3078.000000;2800.526104;27.462262;
3016.440000;2744.515582;27.297489;
2974.000000;2808.947791;27.419886;
2974.000000;2808.947791;27.419886;
3291.000000;3021.803213;26.946017;
3323.910000;3052.021245;27.026855;
2635.000000;2697.405622;27.736236;
2529.600000;2589.509398;27.403401;
3171.000000;2801.196787;27.280930;
3266.130000;2885.232691;27.526459;
2887.000000;2758.385542;27.486883;
2771.520000;2648.050120;27.157041;
3370.000000;3097.574297;26.909605;
3437.400000;3159.525783;27.071062;
2980.000000;2898.522088;27.235530;
3009.800000;2927.507309;27.317237;
2875.000000;2851.534137;27.166263;
3018.750000;2994.110843;27.573757;
2834.000000;2721.646586;27.917978;
2862.340000;2748.863052;28.001732;
3056.000000;2936.630522;27.377884;
3086.560000;2965.996827;27.460017;
3128.000000;2883.546185;27.443104;
3284.400000;3027.723494;27.854751;
2823.000000;2679.811245;27.668822;
2823.000000;2679.811245;27.668822;
3142.000000;2942.943775;26.991282;
3299.100000;3090.090964;27.396151;
2949.000000;2799.449799;27.466393;
3066.960000;2911.427791;27.795990;
3170.000000;2916.738956;26.935842;
3233.400000;2975.073735;27.097457;
2928.000000;2841.016064;27.322671;
2928.000000;2841.016064;27.322671;
2876.000000;2882.261044;26.852288;
2933.520000;2939.906265;27.013401;
3215.000000;2938.140562;26.900640;
3150.700000;2879.377751;26.739236;
3091.000000;2963.734940;26.946844;
3183.730000;3052.646988;27.189366;
2526.000000;2608.112450;28.161002;
2627.040000;2712.436948;28.498934;
2991.000000;2925.939759;27.272380;
2931.180000;2867.420964;27.108746;
2823.000000;2692.554217;27.792320;
2794.770000;2665.628675;27.708943;
